accuracy,loss,val_accuracy,val_loss
0.5729360580444336,0.9270172715187073,0.826815664768219,0.5942910313606262
0.6703910827636719,0.7374871373176575,0.8156424760818481,0.5217547416687012
0.7008069753646851,0.7084517478942871,0.7653631567955017,0.5241278409957886
0.7045313715934753,0.6840158104896545,0.8212290406227112,0.5549179315567017
0.7101179361343384,0.6671823263168335,0.826815664768219,0.49213922023773193
0.7237740755081177,0.6521477103233337,0.8044692873954773,0.5202414989471436
0.7268776893615723,0.6645979881286621,0.7821229100227356,0.51442950963974
0.7324643135070801,0.6356923580169678,0.8156424760818481,0.4776533842086792
