accuracy,loss,val_accuracy,val_loss
0.3780260682106018,1.1064250469207764,0.3910614550113678,1.2184288501739502
0.4568590819835663,1.011129379272461,0.6368715167045593,0.7711237668991089
0.5406579971313477,0.9171708822250366,0.7374301552772522,0.7201589941978455
0.6604593396186829,0.7876775860786438,0.7821229100227356,0.5162731409072876
0.6983240246772766,0.7324705123901367,0.8100558519363403,0.5282169580459595
0.6952203512191772,0.721933901309967,0.832402229309082,0.4671807885169983
0.7057728171348572,0.7107014060020447,0.826815664768219,0.47791796922683716
0.723153293132782,0.6958501935005188,0.8212290406227112,0.49408501386642456
