accuracy,loss,val_accuracy,val_loss
0.5387957692146301,0.9578307867050171,0.7597765326499939,0.6155474781990051
0.659217894077301,0.7423802614212036,0.7653631567955017,0.5278683304786682
0.6871508359909058,0.6976126432418823,0.8100558519363403,0.5301379561424255
0.7032898664474487,0.6795290112495422,0.832402229309082,0.49108362197875977
0.716946005821228,0.6656168103218079,0.8044692873954773,0.5162363052368164
0.7119801640510559,0.6549327373504639,0.8156424760818481,0.48639270663261414
0.7250155210494995,0.6378455758094788,0.8044692873954773,0.49365633726119995
0.7324643135070801,0.6327638030052185,0.8156424760818481,0.4991283714771271
